日期,班次,工序,产线设备,工单号,卡号,料号,计划数,产量,检验数,合格数,不良数
2026-08-29T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,22,UK561M200N300AP4APR,1246,1235,1246,1235,11
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,23,UK561M200N300AP4APR,1252,1244,1252,1244,8
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,24,UK561M200N300AP4APR,1248,1237,1248,1237,11
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,25,UK561M200N300AP4APR,1200,1175,1200,1175,25
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,26,UK561M200N300AP4APR,1186,1157,1186,1157,29
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,27,UK561M200N300AP4APR,1167,1164,1167,1164,3
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,28,UK561M200N300AP4APR,1155,1151,1155,1151,4
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,30,UK561M200N300AP4APR,1199,1191,1199,1191,8
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,31,UK561M200N300AP4APR,1178,1173,1178,1173,5
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,32,UK561M200N300AP4APR,1195,1188,1195,1188,7
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,33,UK561M200N300AP4APR,1171,1162,1171,1162,9
2026-08-31T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,34,UK561M200N300AP4APR,1189,1182,1189,1182,7
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,35,UK561M200N300AP4APR,1147,1147,1147,1147,0
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000304,36,UK561M200N300AP4APR,1178,1170,1178,1170,8
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,1,UK561M200N300AP4APR,1200,1232,1232,1232,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,2,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,3,UK561M200N300AP4APR,1200,1251,1251,1251,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,4,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,5,UK561M200N300AP4APR,1200,1220,1220,1220,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,6,UK561M200N300AP4APR,1200,1246,1246,1246,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,7,UK561M200N300AP4APR,1200,1248,1248,1248,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,8,UK561M200N300AP4APR,1200,1255,1255,1255,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,9,UK561M200N300AP4APR,1200,1244,1244,1244,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,10,UK561M200N300AP4APR,1200,1262,1262,1262,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,11,UK561M200N300AP4APR,1200,1211,1211,1211,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,12,UK561M200N300AP4APR,1200,1264,1264,1264,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,13,UK561M200N300AP4APR,1200,1244,1244,1244,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,14,UK561M200N300AP4APR,1200,1238,1238,1238,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,15,UK561M200N300AP4APR,1200,1225,1225,1225,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,16,UK561M200N300AP4APR,1200,1210,1210,1210,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,17,UK561M200N300AP4APR,1200,1246,1246,1246,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,18,UK561M200N300AP4APR,1200,1242,1242,1242,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,19,UK561M200N300AP4APR,1200,1239,1239,1239,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,20,UK561M200N300AP4APR,1200,1231,1231,1231,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,21,UK561M200N300AP4APR,1200,1216,1216,1216,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,22,UK561M200N300AP4APR,1200,1219,1219,1219,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,23,UK561M200N300AP4APR,1200,1233,1233,1233,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,24,UK561M200N300AP4APR,1200,1225,1225,1225,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,25,UK561M200N300AP4APR,1200,1159,1159,1159,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,26,UK561M200N300AP4APR,1200,1240,1240,1240,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,27,UK561M200N300AP4APR,1200,1245,1245,1245,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,28,UK561M200N300AP4APR,1200,1270,1270,1270,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,29,UK561M200N300AP4APR,1200,1192,1192,1192,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,30,UK561M200N300AP4APR,1200,1208,1208,1208,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,31,UK561M200N300AP4APR,1200,1183,1183,1183,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,32,UK561M200N300AP4APR,1200,1196,1196,1196,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD117,SF313-2608000382,33,UK561M200N300AP4APR,1200,1203,1203,1203,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD119,SF313-2608000382,34,UK561M200N300AP4APR,1200,1213,1213,1213,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD117,SF313-2608000382,35,UK561M200N300AP4APR,1200,1183,1183,1183,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD119,SF313-2608000382,36,UK561M200N300AP4APR,1200,1191,1191,1191,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD117,SF313-2608000382,37,UK561M200N300AP4APR,1200,1148,1148,1148,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD119,SF313-2608000382,38,UK561M200N300AP4APR,1200,1172,1172,1172,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD117,SF313-2608000382,39,UK561M200N300AP4APR,1200,1183,1183,1183,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD117,SF313-2608000382,41,UK561M200N300AP4APR,1200,1196,1196,1196,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD119,SF313-2608000382,42,UK561M200N300AP4APR,1200,1164,1164,1164,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,1,UK561M200N300AP4APR,1232,1232,1232,1232,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,2,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,3,UK561M200N300AP4APR,1251,1251,1251,1251,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,4,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,5,UK561M200N300AP4APR,1220,1220,1220,1220,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,6,UK561M200N300AP4APR,1246,1246,1246,1246,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,7,UK561M200N300AP4APR,1248,1248,1248,1248,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,8,UK561M200N300AP4APR,1255,1255,1255,1255,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,9,UK561M200N300AP4APR,1244,1244,1244,1244,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,10,UK561M200N300AP4APR,1262,1262,1262,1262,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,11,UK561M200N300AP4APR,1211,1211,1211,1211,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,12,UK561M200N300AP4APR,1264,1264,1264,1264,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,13,UK561M200N300AP4APR,1244,1244,1244,1244,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,14,UK561M200N300AP4APR,1238,1238,1238,1238,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,15,UK561M200N300AP4APR,1225,1225,1225,1225,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,16,UK561M200N300AP4APR,1210,1210,1210,1210,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,17,UK561M200N300AP4APR,1246,1246,1246,1246,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,18,UK561M200N300AP4APR,1242,1242,1242,1242,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,19,UK561M200N300AP4APR,1239,1239,1239,1239,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,20,UK561M200N300AP4APR,1231,1231,1231,1231,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,21,UK561M200N300AP4APR,1216,1216,1216,1216,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,22,UK561M200N300AP4APR,1219,1219,1219,1219,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,23,UK561M200N300AP4APR,1233,1233,1233,1233,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,24,UK561M200N300AP4APR,1225,1225,1225,1225,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,25,UK561M200N300AP4APR,1159,1159,1159,1159,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,26,UK561M200N300AP4APR,1240,1240,1240,1240,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,27,UK561M200N300AP4APR,1245,1245,1245,1245,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,28,UK561M200N300AP4APR,1270,1270,1270,1270,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,29,UK561M200N300AP4APR,1192,1192,1192,1192,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,30,UK561M200N300AP4APR,1208,1208,1208,1208,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,31,UK561M200N300AP4APR,1183,1183,1183,1183,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,32,UK561M200N300AP4APR,1196,1196,1196,1196,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,33,UK561M200N300AP4APR,1203,1203,1203,1203,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,34,UK561M200N300AP4APR,1213,1213,1213,1213,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,35,UK561M200N300AP4APR,1183,1183,1183,1183,0
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,36,UK561M200N300AP4APR,1191,1191,1191,1191,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,37,UK561M200N300AP4APR,1148,1148,1148,1148,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,38,UK561M200N300AP4APR,1172,1172,1172,1172,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,39,UK561M200N300AP4APR,1183,1183,1183,1183,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,41,UK561M200N300AP4APR,1196,1196,1196,1196,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,42,UK561M200N300AP4APR,1164,1164,1164,1164,0
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,1,UK561M200N300AP4APR,1232,1217,1232,1217,15
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,2,UK561M200N300AP4APR,1200,1191,1200,1191,9
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,3,UK561M200N300AP4APR,1251,1243,1251,1243,8
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,4,UK561M200N300AP4APR,1200,1196,1200,1196,4
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,5,UK561M200N300AP4APR,1220,1192,1220,1192,28
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,6,UK561M200N300AP4APR,1246,1241,1246,1241,5
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,7,UK561M200N300AP4APR,1248,1240,1248,1240,8
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,8,UK561M200N300AP4APR,1255,1250,1255,1250,5
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,9,UK561M200N300AP4APR,1244,1240,1244,1240,4
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,10,UK561M200N300AP4APR,1262,1257,1262,1257,5
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,11,UK561M200N300AP4APR,1211,1203,1211,1203,8
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,12,UK561M200N300AP4APR,1264,1260,1264,1260,4
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,13,UK561M200N300AP4APR,1244,1231,1244,1231,13
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,14,UK561M200N300AP4APR,1238,1228,1238,1228,10
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,15,UK561M200N300AP4APR,1225,1206,1225,1206,19
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,16,UK561M200N300AP4APR,1210,1197,1210,1197,13
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,17,UK561M200N300AP4APR,1246,1236,1246,1236,10
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,18,UK561M200N300AP4APR,1242,1238,1242,1238,4
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,19,UK561M200N300AP4APR,1239,1232,1239,1232,7
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,20,UK561M200N300AP4APR,1231,1231,1231,1231,0
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,21,UK561M200N300AP4APR,1216,1204,1216,1204,12
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,22,UK561M200N300AP4APR,1219,1210,1219,1210,9
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,23,UK561M200N300AP4APR,1233,1226,1233,1226,7
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,24,UK561M200N300AP4APR,1225,1225,1225,1225,0
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,25,UK561M200N300AP4APR,1159,1149,1159,1149,10
2026-09-04T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,26,UK561M200N300AP4APR,1240,1236,1240,1236,4
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,28,UK561M200N300AP4APR,1270,1260,1270,1260,10
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,29,UK561M200N300AP4APR,1192,1183,1192,1183,9
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,30,UK561M200N300AP4APR,1208,1198,1208,1198,10
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,31,UK561M200N300AP4APR,1183,1180,1183,1180,3
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,32,UK561M200N300AP4APR,1196,1186,1196,1186,10
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,33,UK561M200N300AP4APR,1203,1185,1203,1185,18
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,34,UK561M200N300AP4APR,1213,1203,1213,1203,10
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,35,UK561M200N300AP4APR,1183,1179,1183,1179,4
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,36,UK561M200N300AP4APR,1191,1180,1191,1180,11
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,37,UK561M200N300AP4APR,1148,1143,1148,1143,5
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,38,UK561M200N300AP4APR,1172,1163,1172,1163,9
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,39,UK561M200N300AP4APR,1183,1166,1183,1166,17
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,41,UK561M200N300AP4APR,1196,1191,1196,1191,5
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,42,UK561M200N300AP4APR,1164,1152,1164,1152,12
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,1,UK561M200N300AP4APR,1200,1198,1198,1198,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,2,UK561M200N300AP4APR,1200,1197,1197,1197,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,3,UK561M200N300AP4APR,1200,1204,1204,1204,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,4,UK561M200N300AP4APR,1200,1161,1161,1161,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,5,UK561M200N300AP4APR,1200,1148,1148,1148,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,6,UK561M200N300AP4APR,1200,1168,1168,1168,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,7,UK561M200N300AP4APR,1200,1167,1167,1167,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,8,UK561M200N300AP4APR,1200,1195,1195,1195,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,9,UK561M200N300AP4APR,1200,1155,1155,1155,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,10,UK561M200N300AP4APR,1200,1191,1191,1191,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,11,UK561M200N300AP4APR,1200,1192,1192,1192,0
2026-08-30T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,12,UK561M200N300AP4APR,1200,1170,1170,1170,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,13,UK561M200N300AP4APR,1200,1187,1187,1187,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,14,UK561M200N300AP4APR,1200,1182,1182,1182,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,15,UK561M200N300AP4APR,1200,1189,1189,1189,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,16,UK561M200N300AP4APR,1200,1184,1184,1184,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,17,UK561M200N300AP4APR,1200,1184,1184,1184,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,18,UK561M200N300AP4APR,1200,1197,1197,1197,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,19,UK561M200N300AP4APR,1200,1179,1179,1179,0
2026-08-31T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,20,UK561M200N300AP4APR,1200,1171,1171,1171,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,21,UK561M200N300AP4APR,1200,1183,1183,1183,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,22,UK561M200N300AP4APR,1200,1181,1181,1181,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,23,UK561M200N300AP4APR,1200,1175,1175,1175,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,24,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,25,UK561M200N300AP4APR,1200,1201,1201,1201,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,26,UK561M200N300AP4APR,1200,1196,1196,1196,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,27,UK561M200N300AP4APR,1200,1204,1204,1204,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,28,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,29,UK561M200N300AP4APR,1200,1203,1203,1203,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,30,UK561M200N300AP4APR,1200,1203,1203,1203,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,31,UK561M200N300AP4APR,1200,1206,1206,1206,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,32,UK561M200N300AP4APR,1200,1202,1202,1202,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,33,UK561M200N300AP4APR,1200,1209,1209,1209,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD121,SF313-2608000383,34,UK561M200N300AP4APR,1200,1185,1185,1185,0
2026-09-01T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,35,UK561M200N300AP4APR,1200,1199,1199,1199,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,36,UK561M200N300AP4APR,1200,1187,1187,1187,0
2026-09-01T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,37,UK561M200N300AP4APR,1200,1207,1207,1207,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,38,UK561M200N300AP4APR,1200,1440,1440,1440,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD116,SF313-2608000383,39,UK561M200N300AP4APR,1200,1440,1440,1440,0
2026-09-02T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,41,UK561M200N300AP4APR,1200,1172,1172,1172,0
2026-09-02T00:00:00,A,3161 制造六处釘卷,6DD121,SF313-2608000383,42,UK561M200N300AP4APR,1200,1177,1177,1177,0
2026-09-02T00:00:00,B,3161 制造六处釘卷,6DD116,SF313-2608000383,43,UK561M200N300AP4APR,1200,1181,1181,1181,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,1,UK561M200N300AP4APR,1198,1198,1198,1198,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,2,UK561M200N300AP4APR,1197,1197,1197,1197,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,3,UK561M200N300AP4APR,1204,1204,1204,1204,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0009,SF313-2608000383,4,UK561M200N300AP4APR,1161,1161,1161,1161,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,5,UK561M200N300AP4APR,1148,1148,1148,1148,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,6,UK561M200N300AP4APR,1168,1168,1168,1168,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,7,UK561M200N300AP4APR,1167,1167,1167,1167,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,8,UK561M200N300AP4APR,1195,1195,1195,1195,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,9,UK561M200N300AP4APR,1155,1155,1155,1155,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,10,UK561M200N300AP4APR,1191,1191,1191,1191,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,11,UK561M200N300AP4APR,1192,1192,1192,1192,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,12,UK561M200N300AP4APR,1170,1170,1170,1170,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,13,UK561M200N300AP4APR,1187,1187,1187,1187,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,14,UK561M200N300AP4APR,1182,1182,1182,1182,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,15,UK561M200N300AP4APR,1189,1189,1189,1189,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,16,UK561M200N300AP4APR,1184,1184,1184,1184,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,17,UK561M200N300AP4APR,1184,1184,1184,1184,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,18,UK561M200N300AP4APR,1197,1197,1197,1197,0
